id,name,price,onSale,color,material,condition,occasion,brand,manufacturer,hasHeels,countryOfOrigin
AVpf7pkAilAPnD_xkt_p,Bongo Women's Addy Grey Quilted Ballet Flat,29.99,FALSE,"CreamPeach,Gray",,,Casual,Bongo,,FALSE,
AVpf7PKdilAPnD_xknxr,Style & Co Amilli Women Us 10 Black Heels,69,FALSE,,Canvas,,,Style & Co.,,TRUE,
AVpf7qRn1cnluZ0-tvE-,Demonia Cryp302/bn/pu Women's Brown Victorian Gear Steampunk Knee Boots Shoes,104.95,FALSE,Brown,,,Casual,Demonia,,TRUE,
AVpf7seQLJeJML43GMhp,Fuzzy Footies Women's Slip Resistant Slippers (purple),10.84,FALSE,,,,,Fuzzy Footies,Red Carpet Studios,FALSE,
AVpf7sNILJeJML43GMde,Toms Women's Apargata Woven Stripe Rope Navy/red Ankle-high Fabric Flat Shoe - 8m,42.83,FALSE,,,,,TOMS,Toms,FALSE,
AVpf7sUl1cnluZ0-tvjo,Anne Klein Leni Women  Open Toe Synthetic Gray Wedge Sandal,79,FALSE,Gray,Synthetic,,,Anne Klein,Anne Klein,FALSE,
AVpf7T9filAPnD_xko6B,Women's Gotta Flurt Swerve Silver Sequin/Synthetic by Gotta Flurt,53.94,TRUE,Silver,,,,Gotta Flurt,,FALSE,United States
AVpf7TlrilAPnD_xko0w,Head 274115-110 Revolt White/blue,150,FALSE,,,,,,HEAD,FALSE,
AVpf7UOvLJeJML43GGxv,Pleaser Women's Domina-2000/b Knee-high Boot,63.95,FALSE,,,,,Pleaser,,FALSE,
AVpf7vQxLJeJML43GNMD,"Yu&yu Women's Shoes Pointed Toe Flat Heel Calf Hair Flats Shoes More Colors Available, Black , Us8 / Eu39 / Uk6 / Cn39",61.97,FALSE,Black,,,,,Qianyuyu,FALSE,
AVpf7wlY1cnluZ0-twkW,Women's Rhinestones Embellished Open Toe Slingback Wedge Sandals,58.99,FALSE,Silver,PU,,,G Antini,,FALSE,
AVpf7XCtilAPnD_xkpqX,'liners' Flip Flop,50,FALSE,,,,,TKEES,,FALSE,
AVpf7Xk41cnluZ0-tqr0,New Asics T650n.5001 Gel Nimbus 18 Dark Blue Women's Running Shoes Size 12.5 Us,139.9,FALSE,,,New with box,,Asics,,FALSE,
AVpf7YbDilAPnD_xkp_w,Gama Studio Quant Wedge Womens Shoes Cream Calf Size 9.5,41.2,FALSE,,,,,Gama Studio,,FALSE,
AVpf7yQoilAPnD_xkwBA,All Black Ring Buckle Women  Round Toe Leather  Ankle Boot,195,FALSE,Beige,Leather,,,All Black,All Black,TRUE,
AVpf7yZAilAPnD_xkwC4,Asics Women's Fuzex Running Shoe,79.9,FALSE,,Synthetic-And-Leather,,Running Shoes,ASICS,asics,FALSE,
AVpf7Z8z1cnluZ0-trPA,Mosley Leather Boot,995,FALSE,NaturalTan,,,,Ralph Lauren,,FALSE,
AVpf7zKrLJeJML43GOCt,"Sneed- Women's/kids' Dance Shoes Latin Leatherette/paillette Flat Heel Blue/pink/silver/gold, Blue-us4.5 / Eu36 / Uk3.5 Big Kids , Blue-us4.5 / Eu36 / Uk3.5 Big Kids",70,FALSE,,,,,,SNEED,FALSE,
AVpf7zq01cnluZ0-txOj,"Klogs 3020 New Womens Boca Black Textured Clogs Shoes 12 Wide (c,d,w) Bhfo",16.5,FALSE,Black,,New with box,,Klogs,,TRUE,
AVpf7Zq11cnluZ0-trKo,Antonio Melani Morana   Open-toe Leather  Slingback Sandal,70,FALSE,,Leather,,,Antonio Melani,Antonio Melani,TRUE,
AVpf7zto1cnluZ0-txPW,Brinley Co. Women's Mary Jane Classic Pumps,32.99,FALSE,"Red,Nude,Black,Grey",Faux Leather,,,Brinley Co.,Brinley Co.,TRUE,
AVpf7ZTzilAPnD_xkqLw,Muk Luks Women Dolly Cross Over Strap Sandals,30.4,FALSE,Purple,,,,MUK LUKS,Reliable of Milwaukee,FALSE,
AVpf8_uALJeJML43GgMm,"Sneed- Non Customizable Women's Dance Shoes Latin Satin/paillette Stiletto Heel Black/blue/brown/pink/red/silver/gold/leopard, Nude-us7.5 / Eu38 / Uk5.5 / Cn38 , Nude-us7.5 / Eu38 / Uk5.5 / Cn38",53,FALSE,,,,,,SNEED,FALSE,
AVpf83IuilAPnD_xlAMg,Women's Azura Splatter Ankle Boot Black Python Lycra by Azura,92.95,FALSE,Black,,,,Azura,,TRUE,United States
AVpf864milAPnD_xlBJc,Easy Street Jude Plus Wide Calf   Round Toe Synthetic  Knee High Boot,85,FALSE,,Synthetic,,fashion,Easy Street,Easy Street,TRUE,
AVpf88gfilAPnD_xlBhb,White Mountain Jitter   Round Toe Suede  Boot,89,FALSE,,Suede,,,White Mountain,White Mountain,TRUE,
AVpf88mJilAPnD_xlBiW,Blancho Women Bobee Zebra Wedge Flip-flops,16.99,FALSE,,,,,,Blancho,FALSE,
AVpf8A4KilAPnD_xkzN2,Skechers Women's Bikers-crossroads Casual Shoe,32.71,FALSE,Desert,Suede,,Lifestyle,SKECHERS,Skechers,FALSE,
AVpf8a97ilAPnD_xk5R6,Mark Lemp By Walking Cradles Lanie   Open-toe Synthetic  Slingback Sandal,105,FALSE,Gray,Synthetic,,,Mark Lemp By Walking Cradles,Mark Lemp By Walking Cradles,TRUE,
AVpf8aD5LJeJML43GW4o,Bearpaw Ashlynn   Moc Toe Suede  Slipper,60,FALSE,,Suede,,,Bearpaw,Bearpaw,TRUE,
AVpf8aGT1cnluZ0-t6Ai,Bongo Women's Ava Black Slouch Knee High Fashion Boot,59.99,FALSE,Black,,,Casual,Bongo,,TRUE,
AVpf8AKNLJeJML43GQ49,Seychelles Outspoken Women Us 8 Black Knee High Boot Nwob 1654,52.99,FALSE,Black,Leather,,,Seychelles,,TRUE,
AVpf8aMSLJeJML43GW6h,Columbia Minx Fire Tall Women  Round Toe Canvas  Winter Boot,120,FALSE,,Canvas,,,Columbia,Columbia,TRUE,
AVpf8aNuLJeJML43GW63,Allegra K Women's Open Toe Stiletto High Heel Strappy Sandals White Size 7.5,70.99,FALSE,,Vamp PU Outsole Rubber Heel PU,,,Allegra K,,FALSE,
AVpf8AXl1cnluZ0-t0B4,Brinley Co Womens Patent Round Toe Mary Jane Pumps,28.99,FALSE,"Black,Nude",,,,Brinley Co.,,FALSE,
AVpf8b6FLJeJML43GXXR,Dr. Scholl's Women's Aspire Wide Width Walking Shoe,22.87,FALSE,"Black,White",,,,Dr. Scholl's,,FALSE,
AVpf8cJjLJeJML43GXaU,Karen Scott Benedict Women  Pointed Toe Synthetic Black Slingback Heel,49,FALSE,,Synthetic,,,Karen Scott,Karen Scott,TRUE,
AVpf8crO1cnluZ0-t6oE,Yu&yu Women's Shoes Chunky Heel Round Toe Oxfords Dress Black/red/white/beige,98.13,FALSE,"White,Red,Black,Beige",,,,,Qianyuyu,FALSE,
AVpf8DBG1cnluZ0-t0k1,Ralph Lauren Denim Supply Womens Ayla Brown Mid Calf Boot Shoe Ret 129,129,FALSE,Brown,,,,Ralph Lauren Denim Supply,,FALSE,
AVpf8dbhilAPnD_xk525,Weather Spirits Women's Krisa High Rain Boot,29,FALSE,Black,,,,Unbranded,Unbranded,TRUE,
AVpf8Eh61cnluZ0-t010,Toms Women's Palmera Slipon Linen Natural Ankle-high Fabric Flat Shoe - 7.5m,40.82,FALSE,Natural,Jute,,,TOMS,Toms,FALSE,
AVpf8eig1cnluZ0-t7Fe,Diane Von Furstenberg Women's Paris Wedge Bootie,375,FALSE,Tan Suede,,,,Diane von Furstenberg,,FALSE,
AVpf8EJULJeJML43GRr_,Journee Collection Women's Cold-weather Mid-calf Boot by ADI,33.99,FALSE,"Black,Brown,Grey,Pink,Beige,White",,,,ADI,,TRUE,China
AVpf8g66LJeJML43GYez,Yu&yu New Fashion Top Quality Pu Upper Non-slip Bowknot Flat (more Colors),94.96,FALSE,"Black,Grey,Almond,Yellow",,,,,Qianyuyu,FALSE,
AVpf8GDLLJeJML43GSDv,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Fuchsia-us7.5 / Eu38 / Uk5.5 / Cn38 , Fuchsia-us7.5 / Eu38 / Uk5.5 / Cn38",86,FALSE,,,,,,SNEED,FALSE,
AVpf8GgmilAPnD_xk0TS,'villier' Bridal Sandal (women),83.9,FALSE,,,,,Menbur,,FALSE,
AVpf8hvULJeJML43GYrn,Blancho Bedding -pa-615-5 Off-white Base Flower Patterns Elegant Super Soft Woven Tassel Ends Pashmina/shawl/scarve,30.73,FALSE,,,,,Blancho Bedding,,FALSE,
AVpf8IMRilAPnD_xk0pn,Annie Shoes Limit   Open-toe Canvas  Heels,60,FALSE,,Canvas,,,Annie Shoes,Annie Shoes,TRUE,
AVpf8I-r1cnluZ0-t1zV,Calvin Klein Gayle Women  Pointed Toe Canvas Gray Heels,99,FALSE,,Canvas,,,Calvin Klein,Calvin Klein,FALSE,
AVpf8m4F1cnluZ0-t8_w,Yu&yu Women's Shoes Round Toe Flat Heel Flats With Bowknot Shoes More Colors Available,94.96,FALSE,"Blue,Red",,,,,Qianyuyu,FALSE,
AVpf8Mrl1cnluZ0-t2tT,Flojos New Women Magenta Fiesta Thong Flip Flop Sandal Footwear (size 7) 197 Nwt,24.94,FALSE,,,,,Flojos,Flojos,FALSE,
AVpf8NCI1cnluZ0-t2yB,Wolky Ka Womens Black Leather Sandals Sz Eu 40 / Us 8.5-9 Retail $ 149,55,FALSE,Black,,New with box,,Wolky,,TRUE,
AVpf8O5YilAPnD_xk2TC,"Sneed- Women's Dance Shoes Latin Pu Low Heel (more Colors), Black-us11.5 / Eu29 / Uk10.5 Little Kids , Black-us11.5 / Eu29 / Uk10.5 Little Kids",62,FALSE,,,,,,SNEED,FALSE,
AVpf8oc2ilAPnD_xk8bv,Toms Women's Classic Burlap Black Burlap Low Top Canvas Flat Shoe - 5m,33.44,FALSE,,,,,TOMS,Toms,FALSE,
AVpf8oIP1cnluZ0-t9Rp,Women's Beacon Shoes Kinsey Flat Black Polyurethane by Beacon Shoes,49.95,TRUE,,,,,Beacon Shoes,,TRUE,United States
AVpf8OvzilAPnD_xk2Qs,Montrail Women Rogue F.k.t. Sneakers,109.99,FALSE,,,New,,Montrail,Columbia Brands,FALSE,
AVpf8P_JilAPnD_xk2kY,Women's Nina Carolyn Open Toe Pump Black Luster Satin,78.95,FALSE,Steel Shine,,,,Nina,,TRUE,
AVpf8P6FilAPnD_xk2jA,Match Basic Sports Slip-on Trainers,60,FALSE,,,,,Puma,,FALSE,
AVpf8-pCLJeJML43Gf6I,Rialto Farina Women  Open Toe Synthetic  Slides Sandal,45,FALSE,,Synthetic,,,Rialto,Rialto,TRUE,
AVpf8QKMLJeJML43GUcu,Alpaca Blend 'Winter Chic' Sweater (Peru) by Novica,87.99,FALSE,Off-White,,,,Novica,,FALSE,Peru
AVpf8SXBLJeJML43GU-y,Propet Tour Walker Strap  2e Round Toe Leather  Walking Shoe,66.95,FALSE,,Leather,,,Propet,Propet,FALSE,
AVpf8VDRilAPnD_xk3yM,G.c. Shoes Aloha Women  Round Toe Synthetic  Espadrille,55,FALSE,,Synthetic,,,G.C. Shoes,G.C. Shoes,TRUE,
AVpf8vesilAPnD_xk-M9,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Purple-us9.5-10 / Eu41 / Uk7.5-8 / Cn42 , Purple-us9.5-10 / Eu41 / Uk7.5-8 / Cn42",86,FALSE,,,,,,SNEED,FALSE,
AVpf8vGQLJeJML43Gb_A,Easy Spirit Sahara Suede Slides Sandal,36.59,FALSE,"BlkMu,GreyMu",,,,Easy Spirit,Easy Spirit,FALSE,
AVpf8WrVLJeJML43GWFE,Women's VANELi Astyr Pump Black Miniliz Print by Vaneli,154.95,FALSE,,,,,Vaneli,,TRUE,United States
AVpf8wxwilAPnD_xk-iY,Faded Glory Women's Western Boot,16.97,FALSE,Black,,,,Faded Glory,,FALSE,
AVpf8z2pilAPnD_xk_WL,"Dr. Scholl's 8510 Womens Malinda Tan Riding Boots Shoes 6 Medium (b,m) Bhfo",18.5,FALSE,Coffee,Leather/Man Made,New with box,,Dr. Scholl's,,TRUE,
AVpf95jxLJeJML43Gt5a,Gx By Gwen Stefani Adams   Open Toe Synthetic  Sandals,110,FALSE,Black,Synthetic,,,GX by Gwen Stefani,GX by Gwen Stefani,TRUE,
AVpf9B9X1cnluZ0-uD1n,Superga Women's Dual Zipper Fashion Sneaker,50.02,FALSE,,,,,Superga,,FALSE,
AVpf9DauilAPnD_xlDSz,Marc Joseph Central Park   Round Toe Leather  Ballet Flats,165,FALSE,,Leather,,,Marc Joseph,Marc Joseph,TRUE,
AVpf9kHHilAPnD_xlLId,Kelly & Katie Isabel   Round Toe Synthetic  Heels,50,FALSE,,Synthetic,,,Kelly & Katie,Kelly & Katie,TRUE,
AVpf9QQBilAPnD_xlGbH,Andre Assous 'nice' Slide Sandal (women),88.95,FALSE,,,,,Andre Assous,,FALSE,
AVpf9RJxilAPnD_xlGqF,Puma Pulse Xt Pwrcool Women  Round Toe Synthetic Gray Sneakers,70,FALSE,"GreenWhite,Gray",Synthetic,,,PUMA,Puma,FALSE,
AVpf9th01cnluZ0-uN_x,Women's J203 Split Sole Jazz Shoe,29.5,FALSE,Caramel,,,,Dance Class,,FALSE,
AVpf9VK81cnluZ0-uIh7,Women's Rose Petals by Walking Cradles Lissa Ankle Strap Sandal New Nude Kid,129.95,TRUE,,,,,Rose Petals by Walking Cradles,,TRUE,Brazil
AVpf9xn9LJeJML43Gr61,Yu&yu Women's Shoes Peep Toe Flat Heel Satin Flats Shoes Matching Satin Evening Bag,226.33,FALSE,Red,,,,,Qianyuyu,FALSE,
AVpf9y4SilAPnD_xlOTq,Touch Ups Melanie Womens Silver Sandals 7.5 W,47.01,FALSE,,,,,Benjamin Walk,,FALSE,
AVpf9zYj1cnluZ0-uPcN,"Me Too Womens Lilyana Leather Ballet Flat Shoe, Navy Glazed Goat, Us 8.5",79,FALSE,,Leather,,,Me Too,,TRUE,
AVpfA_gT1cnluZ0-cB9g,Muk Luks Women's Kieran Slipper,40,FALSE,Blue,100% Polyester,,,MUK LUKS,Reliable of Milwuakee,FALSE,
AVpfa02r1cnluZ0-kb4_,Vince Camuto Carra Women  Pointed Toe Leather  Heels,110,FALSE,,Leather,,dress,Vince Camuto,Vince Camuto,TRUE,
AVpfA0lEilAPnD_xTA58,Beacon Cape Women Us 10 N/s Tan Fisherman Sandal,50,FALSE,,Leather,,,Beacon,,TRUE,
AVpfA0Ok1cnluZ0-b9_u,"Belle-301, 3'' Stiletto Heel Sandal",26.66,FALSE,Clear and Clear,,,,PleaserUSA,PleaserUSA,FALSE,
AVpfA0YfLJeJML430cnH,Pearl Faux Suede Stiletto High Heel Purple Court Shoes,69.98,FALSE,,Synthetic,,,,ShuWish UK,FALSE,
AVpfA1581cnluZ0-b-iq,Nwb Nine West Optimistic (women's) Size 10 M Wedge Heel Booties,64.99,FALSE,Black,Leather,New with box,,Nine West,,FALSE,
AVpfa1nK1cnluZ0-kcE9,"Genuine Grip 470-5w Work Shoes, Womens, 5w, Blk, Slip On, Pr",53.98,FALSE,,,,,Genuine Grip,Genuine Grip,FALSE,
AVpfA2of1cnluZ0-b-zD,Jessica Simpson Colver   Round Toe Suede  Bootie,73.99,FALSE,Beige,Suede,,,Jessica Simpson,Jessica Simpson,TRUE,
AVpfA2QPilAPnD_xTBcV,Naot Womens Matai Shoes - Koru Bed - Black Size 38,19.99,FALSE,Black Madras,leather & suede,,,Naot Footwear,,FALSE,
AVpfA2V9ilAPnD_xTBeT,'ida' Sandal (women),1100,FALSE,,,,,MALONE SOULIERS,,FALSE,
AVpfA3SLilAPnD_xTByb,Bruno Magli Ballet Flats Dina Patent Leather Black Womens Shoes Sz 7 New,169.99,FALSE,Black,,New with box,,Bruno Magli,,TRUE,
AVpfA4Pi1cnluZ0-b_W6,Coconuts By Matisse Women's Chico Tan Slingback Sandal,77,FALSE,Tan,,,Casual,Coconuts by Matisse,,TRUE,
AVpfA4PrilAPnD_xTCIg,Bearpaw Women's Rosie Dark Honey Ankle-high Sheepskin Boot - 7m,54.4,FALSE,"Hickory,Dark Honey",,,Cold Weather,Bearpaw,Bearpaw,FALSE,
AVpfA4ze1cnluZ0-b_jp,Tommy Hilfiger Malenita Women Us 9.5 Black Loafer,89,FALSE,,Leather,,,Tommy Hilfiger,,TRUE,
AVpfA5iJilAPnD_xTCm-,Coloriffics Elana Women Us 9.5 Gold Heels,150,FALSE,,Synthetic,,,Coloriffics,,TRUE,
AVpfa5Ko1cnluZ0-kdC7,Dunhu Delicate Patent Pu Pretty Little Young Lady's Oxfords,148,FALSE,"Red,Black",,,,DUNHU,,FALSE,
AVpfA68K1cnluZ0-cAVD,Calvin Klein Marlie Women  Open Toe Patent Leather  Slides Sandal,139,FALSE,,Leather,,,Calvin Klein,Calvin Klein,FALSE,
AVpfA6lpLJeJML430ezA,Yu&yu Women's Shoes Wedge Heel Round Toe Fashion Sneakers Casual Black/pink/purple,86.76,FALSE,"Fuchsia,Black,Purple",,,,,Qianyuyu,FALSE,
AVpfA6RGilAPnD_xTC3Q,Handcrafted Cotton 'Green Thai Holiday' Batik Dress (Thailand),34.99,TRUE,Green,,,,Novica,,FALSE,
AVpfA6xV1cnluZ0-cASe,Nina Bettina Women  Open Toe Synthetic Gold Sandals,48.99,FALSE,Gold,Synthetic,,,Nina,Nina,TRUE,
AVpfA77RLJeJML430fPZ,Journee Collection Women's Plush Printed Slipper Socks by Journee Collection,18.39,FALSE,"Green,Pink,Purple,White",,,,Journee Collection,,FALSE,China
AVpfa7y51cnluZ0-kdx1,U.s. Polo Assn.(women's) Women's Stacy Boat Shoe,39.99,FALSE,,,,,U.S. Polo Assn.,,FALSE,
AVpfA7YYilAPnD_xTDOi,Touch Ups Maddy   Open-toe Synthetic  Heels,72,FALSE,,Synthetic,,,Touch Ups,Touch Ups,TRUE,
AVpfa8VIilAPnD_xbewg,Pearl Izumi Road M2   Round Toe Synthetic  Cross Training,195,FALSE,Dazzling BlueBlack,Synthetic,,,Pearl Izumi,Pearl Izumi,FALSE,
AVpfa8x2LJeJML4387hK,"Dearfoams Size Xlarge Womens Microfiber Velour Faux Fur Cuff Clog Slipper, Black",26,FALSE,,,,,Dearfoams,Dearfoams,FALSE,
AVpfA91xilAPnD_xTEGQ,Toms Women's Nepal Oxford Tan Suede Faux Hair Mid-calf Suede Boot - 8m,71.64,FALSE,,,,,TOMS,Toms,FALSE,
AVpfA9g4LJeJML430fzP,"Toms Womens Classic Mesh Slip On Casual Shoe, Silver, Us 7.5",59,FALSE,,,,,TOMS,,FALSE,
AVpfA9ZjilAPnD_xTD7f,Propet Corinne Xt - Rejuve - Women's Sandals - Silver/grey,65.96,FALSE,Silver,,,,Propet,,FALSE,
AVpfAA181cnluZ0-brrL,Missoni Um055g Womens Fabric Pumps Heels Shoes,485,FALSE,Orange,,,,Missoni,,FALSE,
AVpfAAgwilAPnD_xSuV_,Fidji V136   Open Toe Leather  Sandals,184,FALSE,,Leather,,,Fidji,,TRUE,
AVpfaAtn1cnluZ0-kOIU,Sidekicks Women's Foldable Patent Ballet Flats by SIDEKICK,26.99,FALSE,"Black,Purple,Red,Tan",,,,SIDEKICK,,FALSE,China
AVpfAaugilAPnD_xS3vC,"Billabong Womens Ps Beach Dunes Slip On Sandal Shoe, Cognac, Us 9",44.95,FALSE,,Leather,,,Billabong,,TRUE,
AVpfAaWPLJeJML430TUp,Famous Name Brand Elaina Women Us 7 Gold Open Toe Slingback Sandal,60,FALSE,,Synthetic,,,FAMOUS NAME BRAND,,TRUE,
AVpfAB1OLJeJML430Kk-,Under Armour Women's Jet Mid Basketball Shoes,69.99,FALSE,,,,,Under Armour,,FALSE,
AVpfAB2N1cnluZ0-bsCj,R.b.l.s. Siam   Round Toe Synthetic  Boot,80,FALSE,Black,Synthetic,,,r.b.l.s.,r.b.l.s.,TRUE,
AVpfAb391cnluZ0-b1Y8,Minnetonka Women's Cally Slipper Moccasin,38.95,FALSE,,,,,Minnetonka,Minnetonka,FALSE,
AVpfaBL71cnluZ0-kOQ3,In-Sattva Women's Indian Chevron Print Patiala Pants (India) by In-Sattva,34.49,FALSE,,,,,In-Sattva,,FALSE,India
AVpfABqV1cnluZ0-br-b,Calvin Klein Veranic   Open Toe Leather  Sandals,119,FALSE,Gray,Leather,,fashion,Calvin Klein,Calvin Klein,TRUE,
AVpfABRWLJeJML430KXn,Yu&yu Women's Shoes Round Toe Platform Oxfords Shoes More Colors Available,126.18,FALSE,"White,Black",,,,,Qianyuyu,FALSE,
AVpfabSFLJeJML438yUj,Dr. Scholl's Womens Storm Leather Work Athletic Shoes,37.99,FALSE,Black,Leather/Man Made,,,Dr. Scholl's,Dr. Scholl's,TRUE,
AVpfAbyt1cnluZ0-b1W7,Rampage Womens Wamblee Pointed Toe Mid-calf Cowboy Boots,32.99,FALSE,"TPE TUMBLED PU,Dark Brown,Red Tumbled PU,Black,Blue Grey",,,Casual,Rampage,Rampage,TRUE,
AVpfAc2iilAPnD_xS4gP,Alegria Women's Khloe Slip-on,129.95,FALSE,,,,,Alegria,,FALSE,
AVpfacB2ilAPnD_xbV0N,Bongo Women's Ava Brown Slouch Knee-high Fashion Boot,59.99,FALSE,Brown,,,Casual,Bongo,,TRUE,
AVpfAcNXLJeJML430UA3,Volcom Buzz Shoe Women Us 5 Tan Sneakers,60,FALSE,,Leather,,,Volcom,,FALSE,
AVpfaCV-ilAPnD_xbPSX,Alfani Anconna   Round Toe Suede  Ankle Boot,89,FALSE,Green,Suede,,,Alfani,Alfani,FALSE,
AVpfAD0PLJeJML430LSE,G By Guess Headliner   Round Toe Synthetic  Knee High Boot,99,FALSE,,Synthetic,,,G BY GUESS,G By Guess,TRUE,
AVpfAD741cnluZ0-bsx5,Carrini Ca Collection Women's Fashion Lace-up Heeled Boots,38.88,FALSE,"Black,Wheat",,,,Carrini,,FALSE,
AVpfadDE1cnluZ0-kVUG,Splendid Solvang   Round Toe Suede  Sneakers,78,FALSE,,Suede,,,Splendid,Splendid,FALSE,
AVpfAddg1cnluZ0-b18l,2 Pairs Dr. Scholl's Circulation Comfort Over The Calf Black Shoe Size 10.5-12,11.99,FALSE,Black,,,,Dr. Scholl's,,FALSE,
AVpfADe21cnluZ0-bsn2,New Balance 1105 Black Toning Womens Shoes Size,125,FALSE,Black,,,,New Balance,,FALSE,
AVpfADFU1cnluZ0-bsfA,Bordello Wink-01   Open Toe Synthetic  Platform Sandal,50,FALSE,,Synthetic,,,Bordello,Bordello,FALSE,
AVpfADi_ilAPnD_xSvbR,Mizuno Wave Creation 15 (w) Women's Shoes Size,124.6,FALSE,WhiteYellowPurple,,,,Mizuno,,FALSE,
AVpfADlLLJeJML430LMt,Daniel Green Women's Glamour Bedroom Slipper,60,FALSE,"Bone,Gold,Black,Pewter",,,,Daniel Green,,FALSE,
AVpfADmWLJeJML430LNI,Nina Angeline Women  Open Toe Suede Tan Wedge Heel,34.99,FALSE,Beige,Suede,,,Nina,Nina,FALSE,
AVpfADUe1cnluZ0-bskf,Calvin Klein Lana Women Us 9 Black Heels Pre Owned 1979,12.99,FALSE,Black,Leather,,,Calvin Klein,,TRUE,
AVpfADXsLJeJML430LIu,Vans Unisex Style 36 Slim Sneakers,64.99,FALSE,,,,,VANS,,FALSE,
AVpfAE1mLJeJML430Lqk,Michael Kors Womens 40s5ofp1l Leather Closed Toe Casual Slide Sandals,75.39,FALSE,LEATHER,,,Casual,Michael Kors,Michael Kors,FALSE,
AVpfAE85ilAPnD_xSv8B,Vionic Sara Women  Round Toe Leather  Mary Janes,119.95,FALSE,,Leather,,,Vionic,Vionic,FALSE,
AVpfAEDjilAPnD_xSvml,'espana' Fringe Suede Bootie (women),104.95,FALSE,,,,,COCONUTS BY MATISSE,,FALSE,
AVpfAeGXilAPnD_xS47j,Yu&yu Women's Shoes Round Toe Flat Heel Oxfords Shoes,77.46,FALSE,White,,,,,Qianyuyu,FALSE,
AVpfAeyEilAPnD_xS5Mh,Charles David Regalia Women  Open Toe Leather Orange Wedge Heel,195,FALSE,,Leather,,,Charles David,Charles David,FALSE,
AVpfAf2VilAPnD_xS5kB,Via Spiga Candace Women  Open Toe Synthetic  Platform Heel,200,FALSE,Brown,Synthetic,,,Via Spiga,Via Spiga,TRUE,
AVpfAfcGilAPnD_xS5bF,Mezzo Badra  W Open Toe Synthetic  Slides Sandal,95,FALSE,Silver,Synthetic,,,Mezzo,Mezzo,TRUE,
AVpfAFKPLJeJML430Lx-,Kate Spade Keds Gold Limited Edition Glitter Sneakers 9 Kick Shoes Black Rare !,149.97,FALSE,Gold,Glitter,New with box,,kate spade,,TRUE,
AVpfAfMULJeJML430VDh,Bed Stu Cheshire Women Us 11 Black Mid Calf Boot Pre Owned Blemish 1654,67.99,FALSE,Black,Leather,,,Bed Stu,,TRUE,
AVpfAF-P1cnluZ0-bth3,Bearpaw Boots Womens Constance Rainboot Rubber Ditch 1852w,69.99,FALSE,"White Snake,Natural Snake,Black Snake,Natural Snake Print",,,,Bearpaw,Bearpaw,FALSE,
AVpfAFpMLJeJML430L9N,Lugz Women's Zen LO Black Mid-Calf Boots by Lugz,78.95,FALSE,Black,,,,Lugz,,TRUE,China
AVpfAfPY1cnluZ0-b2lg,Vikky Marl High Tops,65,FALSE,,,,,Puma,,FALSE,
AVpfAG98ilAPnD_xSwoz,Dansko Women's Sonja Black Patent Clog 427-020200 Size Eu 37,89.99,FALSE,,,New with box,,Dansko,,FALSE,
AVpfagkCilAPnD_xbXAl,Ddi Women's Bamboo Style Flip Flops With Vinyl Straps Case Pack 72 - 378088,132.44,FALSE,,,,,Ddi,,FALSE,
AVpfAgoV1cnluZ0-b3F3,Bandolino Baruca Women Ivory Sandals,34.19,FALSE,"MEDPURP SY,OffWhit",,,,Bandolino,Bandolino,FALSE,
AVpfAGZb1cnluZ0-btqh,Charles By Charles David Drew Women  Pointed Toe Leather  Heels,99,FALSE,Multicolor,Leather,,,Charles By Charles David,Charles By Charles David,TRUE,
AVpfAH3ZLJeJML430Muw,Blue Women`s Yamary Mid-calf Boots by Blue,36.49,FALSE,"Black,Grey",,,,Blue,,TRUE,China
AVpfAH4lilAPnD_xSw9s,Olukai Paniolo Sandal - Women's Natural / Natural 8,84.99,FALSE,,,,,OluKai,OluKai,FALSE,
AVpfaH6pilAPnD_xbQnq,Vikky Winter High Tops,65,FALSE,Cashew-white,,,,Puma,,FALSE,
AVpfahHJ1cnluZ0-kWYC,Franco Sarto Women's Lizbeth Riding Boots,84.57,FALSE,"WhiskeyBr,BlackBrown,Brown",,,,Franco Sarto,Franco Sarto,FALSE,
AVpfAHK01cnluZ0-bt8R,Michael Michael Kors Winter Mid Boot Women Us 9 Black Pre Owned 1905,99.99,FALSE,Black,Suede,New with box,,Michael Michael Kors,,TRUE,
AVpfAHq01cnluZ0-buHh,"Totes Isotoner Size Xlarge Womens Embroidered Terry Ballerina Slippers, White",24,FALSE,,,,,Totes Isotoner,,FALSE,
AVpfAHZvLJeJML430Mkb,Womens New Balance Classics Traditionnels 574 Althetic Sneakers - Black/white,150,FALSE,,"Suede,Synthetic",,,New Balance,New Balance,TRUE,
AVpfAI_ZLJeJML430NI3,Toms Womens Classic Canvas Slip On Casual Shoe,48,FALSE,"Black,Natural,Black  Black",Canvas,,,TOMS,Toms,FALSE,
AVpfAI6ELJeJML430NG-,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Nude-us8.5 / Eu39 / Uk6.5 / Cn40 , Nude-us8.5 / Eu39 / Uk6.5 / Cn40",88,FALSE,,,,,,SNEED,FALSE,
